"iforestRScore.id","iforestRScore.average_depth","iforestRScore.anomaly_score"
35718,12.52,0.428662230760249
35719,12.6,0.426348282909807
35720,14.64,0.371382667016697
35721,12.93,0.416934539901946
35722,12.56,0.427503691250636
35723,14.47,0.375678958586218
35724,12.53,0.428372301872114
35725,12.87,0.418630533143201
35726,14.12,0.384681402066219
35727,13.61,0.398186848777668
35728,11.93,0.44611994815135
35729,13.64,0.397379445206827
35730,13.04,0.413843044280222
35731,12.75,0.422043244413173
35732,12.89,0.418064436899994
35733,13.17,0.410218998724244
35734,13.27,0.407452881435538
35735,12.88,0.418347389268365
35736,13.55,0.399806580749124
35737,12.63,0.425483776392075
35738,14.18,0.383122946563601
35739,12.79,0.420902593946836
35740,12.31,0.43479627133083
35741,12.49,0.429533195325667
35742,13.27,0.407452881435538
35743,12.69,0.423760018682367
35744,12.55,0.427793032249894
35745,12.94,0.416652543124753
35746,13.22,0.408833600685896
35747,12.45,0.430697234812716
35748,13.61,0.398186848777668
35749,13.09,0.412445407058365
35750,13.99,0.388079837852862
35751,12.95,0.416370737078178
35752,11.58,0.456810378176091
35753,12.23,0.437156069499969
35754,11.82,0.449452559114699
35755,13.93,0.389658456842357
35756,13.49,0.401432901415479
35757,14.79,0.367632642113166
35758,12.19,0.438340767056384
35759,12.5,0.42924267735417
35760,13.47,0.401976477087871
35761,13.63,0.397648397658264
35762,14.74,0.368878424114356
35763,12.52,0.428662230760249
35764,13.48,0.401704597307719
35765,12.43,0.431280436982207
35766,12.27,0.435974573809331
35767,13.21,0.409110305483944
35768,13.52,0.400618915822909
35769,12.41,0.431864428859045
35770,13.61,0.398186848777668
35771,13.06,0.413283421954336
35772,13.09,0.412445407058365
35773,12.63,0.425483776392075
35774,13.95,0.389131538304199
35775,13.91,0.390186088874845
35776,11.91,0.446724034039499
35777,12.53,0.428372301872114
35778,15.25,0.35636704179429
35779,13.86,0.391508296837231
35780,13.41,0.403611624390479
35781,13.03,0.414123139545873
35782,14.06,0.386246197005238
35783,12.86,0.418913868654118
35784,12.82,0.420049129653949
35785,13.21,0.409110305483944
35786,14.21,0.382346088070971
35787,12.86,0.418913868654118
35788,13.12,0.411609091405404
35789,11.86,0.448237829870867
35790,13.9,0.390450172753328
35791,14.19,0.382863818509051
35792,12.82,0.420049129653949
35793,14.1,0.385202294726107
35794,13.43,0.40306583757802
35795,13.94,0.389394908446819
35796,12.12,0.440421718381951
35797,13.55,0.399806580749124
35798,12.7,0.423473405441834
35799,14.82,0.366887193314665
35800,12.88,0.418347389268365
35801,13,0.414964563292547
35802,12.5,0.42924267735417
35803,13.83,0.39230377129041
35804,12.88,0.418347389268365
35805,13.75,0.394432947141905
35806,13.79,0.393366918645887
35807,12.75,0.422043244413173
35808,14.27,0.380797093600071
35809,12.59,0.426636841911129
35810,13.06,0.413283421954336
35811,12.83,0.419765026300811
35812,14.12,0.384681402066219
35813,13.81,0.392834985312751
35814,13.88,0.39097887683922
35815,13.47,0.401976477087871
35816,13.4,0.40388479487556
35817,13.05,0.413563138459087
35818,12.73,0.422614728313848
35819,14.25,0.381312726562562
35820,13.82,0.392569288448555
35821,14.73,0.369128086641305
35822,13.3,0.406626689128006
35823,12.68,0.424046825907101
35824,12.09,0.441316576111476
35825,12.53,0.428372301872114
35826,12.95,0.416370737078178
35827,14.13,0.384421219938697
35828,13.05,0.413563138459087
35829,14.43,0.376697052524025
35830,14.28,0.380539538653472
35831,12.87,0.418630533143201
35832,14.47,0.375678958586218
35833,12.61,0.426059919077512
35834,12.19,0.438340767056384
35835,13.15,0.410774471549897
35836,12.17,0.438934319244929
35837,13.54,0.400077175922806
35838,14.26,0.381054822863774
35839,12.98,0.415526462032574
35840,13.51,0.400890060797322
35841,13.05,0.413563138459087
35842,12.09,0.441316576111476
35843,14.44,0.376442270670703
35844,12.76,0.421757792325685
35845,14.05,0.38650761430499
35846,14.12,0.384681402066219
35847,13.21,0.409110305483944
35848,12.37,0.433034786013543
35849,12.45,0.430697234812716
35850,12.44,0.43098873725082
35851,13.05,0.413563138459087
35852,12.12,0.440421718381951
35853,13.83,0.39230377129041
35854,13.63,0.397648397658264
35855,13.37,0.404705416147054
35856,14.34,0.378997863036214
35857,14.6,0.372389117959063
35858,11.79,0.450365765888552
35859,13.14,0.411052489958861
35860,13.12,0.411609091405404
35861,13.89,0.390714435367796
35862,11.75,0.451586261861423
35863,15.16,0.358543679573811
35864,13.97,0.388605332295541
35865,12.79,0.420902593946836
35866,14.39,0.377717905507134
35867,13.3,0.406626689128006
35868,13.34,0.405527704773396
35869,12.05,0.442512548684663
35870,12.62,0.425771750282239
35871,12.14,0.439826154846891
35872,14.36,0.378485360365094
35873,12.48,0.429823909924145
35874,12.79,0.420902593946836
35875,13.52,0.400618915822909
35876,14.01,0.38755505401394
35877,13.47,0.401976477087871
35878,13.18,0.409941544053276
35879,13.36,0.404979326927029
35880,13.69,0.396037409110055
35881,14.75,0.368628930448514
35882,12.88,0.418347389268365
35883,13.81,0.392834985312751
35884,12.83,0.419765026300811
35885,13.46,0.402248540880392
35886,13.12,0.411609091405404
35887,14.44,0.376442270670703
35888,12.78,0.421187467223055
35889,12.92,0.417216727538846
35890,12.42,0.431572334140408
35891,12.98,0.415526462032574
35892,12.49,0.429533195325667
35893,13.99,0.388079837852862
35894,13.61,0.398186848777668
35895,13.61,0.398186848777668
35896,13.24,0.408280752417263
35897,12.02,0.443411654605363
35898,14.75,0.368628930448514
35899,12.59,0.426636841911129
35900,13.85,0.39177327560617
35901,13.82,0.392569288448555
35902,12.65,0.424908412799858
35903,12.89,0.418064436899994
35904,13.79,0.393366918645887
35905,12.85,0.419197395930817
35906,12.55,0.427793032249894
35907,13.04,0.413843044280222
35908,14.94,0.363920482969203
35909,14.71,0.369627918735753
35910,12.28,0.435679699163586
35911,13.32,0.406076825171895
35912,13.16,0.410496641180752
35913,14.33,0.379254374553311
35914,12.86,0.418913868654118
35915,14.32,0.379511059681303
35916,13.56,0.399536168594501
35917,14.11,0.38494176028896
35918,14.26,0.381054822863774
35919,13.8,0.393100862004625
35920,13.82,0.392569288448555
35921,13.3,0.406626689128006
35922,12.92,0.417216727538846
35923,13.59,0.398726029007536
35924,13.1,0.412166446539561
35925,10.97,0.476058211538744
35926,14.63,0.371634024453324
35927,13.77,0.393899572263829
35928,12.78,0.421187467223055
35929,12.03,0.443111749834706
35930,13.84,0.392038433716769
35931,13.94,0.389394908446819
35932,12.93,0.416934539901946
35933,13.08,0.412724556381891
35934,12.56,0.427503691250636
35935,12.63,0.425483776392075
35936,13.79,0.393366918645887
35937,13.1,0.412166446539561
35938,13.79,0.393366918645887
35939,14.13,0.384421219938697
35940,12.26,0.43626964803072
35941,13.37,0.404705416147054
35942,13.31,0.406351664142353
35943,13.98,0.388342496188624
35944,13.06,0.413283421954336
35945,12.12,0.440421718381951
35946,14.39,0.377717905507134
35947,12.93,0.416934539901946
35948,12.81,0.420333425292556
35949,12.52,0.428662230760249
35950,13.21,0.409110305483944
35951,12.2,0.438044292018237
35952,13.62,0.397917532140811
35953,14.11,0.38494176028896
35954,13.51,0.400890060797322
35955,12.68,0.424046825907101
35956,13.37,0.404705416147054
35957,12.45,0.430697234812716
35958,12.96,0.416089121633218
35959,12.36,0.433327870541846
35960,12.61,0.426059919077512
35961,14.04,0.386769208535946
35962,14.68,0.370378936195437
35963,12.15,0.439528675155663
35964,12.5,0.42924267735417
35965,14.22,0.38208748545044
35966,13.73,0.394967044256765
35967,14.03,0.387030979817856
35968,12.31,0.43479627133083
35969,12.98,0.415526462032574
35970,12.68,0.424046825907101
35971,13.74,0.394699905358645
35972,12.51,0.428952355876664
35973,12.01,0.44371176235613
35974,12.77,0.42147253330584
35975,13.13,0.411330696534912
35976,13.56,0.399536168594501
35977,12.12,0.440421718381951
35978,12.94,0.416652543124753
35979,14.59,0.372641156576993
35980,12.66,0.424621022834421
35981,13.13,0.411330696534912
35982,12.31,0.43479627133083
35983,11.98,0.444613304863353
35984,12.56,0.427503691250636
35985,13.11,0.411887674697778
35986,14.04,0.386769208535946
35987,12.62,0.425771750282239
35988,13.17,0.410218998724244
35989,12.68,0.424046825907101
35990,12.63,0.425483776392075
35991,13.62,0.397917532140811
35992,13.74,0.394699905358645
35993,14.01,0.38755505401394
35994,14.44,0.376442270670703
35995,12.48,0.429823909924145
35996,14.69,0.370128427647088
35997,12.6,0.426348282909807
35998,11.73,0.452197749622064
35999,14.48,0.375424865328304
36000,12.24,0.436860395740827
36001,13.63,0.397648397658264
36002,12.67,0.424333827247325
36003,13.44,0.402793221000798
36004,13.84,0.392038433716769
36005,13.84,0.392038433716769
36006,13.37,0.404705416147054
36007,12.25,0.43656492196283
36008,12.91,0.41749910616463
36009,11.84,0.448844783558281
36010,12.87,0.418630533143201
36011,12.13,0.440123835876897
36012,14.29,0.380282157906077
36013,14.17,0.383382249999959
36014,13.61,0.398186848777668
36015,12.98,0.415526462032574
36016,12.88,0.418347389268365
36017,13.25,0.408004608693602
36018,13.11,0.411887674697778
36019,13.58,0.398995892847367
36020,11.66,0.454344484713153
36021,12.69,0.423760018682367
36022,12.71,0.423186986054297
36023,11.9,0.447026383659039
36024,13.14,0.411052489958861
36025,13.71,0.395501864586383
36026,12.69,0.423760018682367
36027,13.11,0.411887674697778
36028,13.9,0.390450172753328
36029,12.69,0.423760018682367
36030,12.75,0.422043244413173
36031,14.25,0.381312726562562
36032,12.16,0.439231396667038
36033,11.9,0.447026383659039
36034,14.62,0.371885552012487
36035,13.38,0.404431690628671
36036,13.49,0.401432901415479
36037,12.68,0.424046825907101
36038,14.76,0.368379605529568
36039,13.15,0.410774471549897
36040,12.44,0.43098873725082
36041,12.64,0.425195997275193
36042,12.84,0.419481115103089
36043,14.48,0.375424865328304
36044,13,0.414964563292547
36045,13.87,0.391243497288654
36046,14.24,0.381570804814496
36047,14.11,0.38494176028896
36048,12.52,0.428662230760249
36049,14.03,0.387030979817856
36050,12.88,0.418347389268365
36051,12.91,0.41749910616463
36052,12.67,0.424333827247325
36053,13.93,0.389658456842357
36054,12.86,0.418913868654118
36055,12.44,0.43098873725082
36056,12.66,0.424621022834421
36057,12.14,0.439826154846891
36058,13.26,0.407728651741801
36059,13.82,0.392569288448555
36060,13.59,0.398726029007536
36061,12.88,0.418347389268365
36062,13.95,0.389131538304199
36063,13.42,0.403338638666287
36064,13.6,0.39845634769212
36065,13.63,0.397648397658264
36066,14.14,0.384161213787293
36067,12.76,0.421757792325685
36068,13.9,0.390450172753328
36069,13.89,0.390714435367796
36070,13.8,0.393100862004625
36071,14.14,0.384161213787293
36072,14.63,0.371634024453324
36073,12.25,0.43656492196283
36074,13.93,0.389658456842357
36075,13.09,0.412445407058365
36076,12.62,0.425771750282239
36077,11.6,0.456192652954278
36078,13.18,0.409941544053276
36079,12.81,0.420333425292556
36080,13.97,0.388605332295541
36081,12.75,0.422043244413173
36082,13.13,0.411330696534912
36083,12.67,0.424333827247325
36084,12.63,0.425483776392075
36085,12.74,0.422328889698974
36086,14.52,0.374410209713317
36087,12.69,0.423760018682367
36088,13.6,0.39845634769212
36089,14.11,0.38494176028896
36090,13.35,0.405253423093985
36091,12.58,0.426925596213571
36092,13.69,0.396037409110055
36093,13.18,0.409941544053276
36094,12.88,0.418347389268365
36095,14.92,0.364413263507444
36096,15,0.362446135948129
36097,12.91,0.41749910616463
36098,13.02,0.414403424384259
36099,14.17,0.383382249999959
36100,12.87,0.418630533143201
36101,12.26,0.43626964803072
36102,13.67,0.396573678808404
36103,13.04,0.413843044280222
36104,13.03,0.414123139545873
36105,13.85,0.39177327560617
36106,14.11,0.38494176028896
36107,13.98,0.388342496188624
36108,12.29,0.435385023958502
36109,15.01,0.362200992808231
36110,12.38,0.432741899715139
36111,15,0.362446135948129
36112,13,0.414964563292547
36113,13.57,0.399265939335149
36114,13.78,0.39363315535833
36115,12.78,0.421187467223055
36116,13.41,0.403611624390479
36117,13.06,0.413283421954336
36118,15.07,0.360733611938598
36119,14.17,0.383382249999959
36120,12.69,0.423760018682367
36121,13.6,0.39845634769212
36122,12.07,0.441914157808819
36123,12.93,0.416934539901946
36124,13.51,0.400890060797322
36125,15.17,0.358301175889308
36126,13.4,0.40388479487556
36127,13.02,0.414403424384259
36128,13.37,0.404705416147054
36129,12.57,0.427214545949316
36130,14.15,0.383901383492984
36131,13.18,0.409941544053276
36132,13.25,0.408004608693602
36133,12.93,0.416934539901946
36134,13.53,0.400347954239416
36135,14.3,0.380024951240064
36136,13.78,0.39363315535833
36137,13.95,0.389131538304199
36138,12.42,0.431572334140408
36139,13.41,0.403611624390479
36140,14.36,0.378485360365094
36141,14.5,0.374917194269833
36142,14.38,0.377973550729511
36143,13.41,0.403611624390479
36144,12.21,0.437748017503187
36145,13.9,0.390450172753328
36146,14.96,0.363428368797099
36147,12.35,0.433621153434216
36148,13.09,0.412445407058365
36149,13.45,0.402520788809826
36150,12.87,0.418630533143201
36151,12.84,0.419481115103089
36152,13.97,0.388605332295541
36153,14.27,0.380797093600071
36154,11.68,0.453730094014063
36155,12.92,0.417216727538846
36156,13.03,0.414123139545873
36157,13.73,0.394967044256765
36158,13.49,0.401432901415479
36159,14.48,0.375424865328304
36160,13.29,0.406901900254752
36161,12.59,0.426636841911129
36162,13.06,0.413283421954336
36163,13.91,0.390186088874845
36164,13.02,0.414403424384259
36165,14.87,0.365648136129372
36166,14.7,0.369878088532059
36167,13.99,0.388079837852862
36168,12.88,0.418347389268365
36169,11.9,0.447026383659039
36170,12.54,0.428082569079539
36171,12.73,0.422614728313848
36172,13.33,0.405802172090818
36173,13.84,0.392038433716769
36174,12.47,0.430114821282684
36175,13.41,0.403611624390479
36176,12.48,0.429823909924145
36177,13.24,0.408280752417263
36178,13.04,0.413843044280222
36179,13.69,0.396037409110055
36180,12.66,0.424621022834421
36181,13.77,0.393899572263829
36182,13.59,0.398726029007536
36183,13.12,0.411609091405404
36184,12.78,0.421187467223055
36185,13.05,0.413563138459087
36186,15.04,0.361466557766358
36187,13.14,0.411052489958861
36188,13.18,0.409941544053276
36189,13.8,0.393100862004625
36190,12.94,0.416652543124753
36191,13.25,0.408004608693602
36192,13.13,0.411330696534912
36193,13.08,0.412724556381891
36194,12.91,0.41749910616463
36195,13.08,0.412724556381891
36196,13.88,0.39097887683922
36197,13.78,0.39363315535833
36198,13.78,0.39363315535833
36199,12.84,0.419481115103089
36200,12.65,0.424908412799858
36201,13.41,0.403611624390479
36202,13.86,0.391508296837231
36203,14.11,0.38494176028896
36204,12.91,0.41749910616463
36205,13.63,0.397648397658264
36206,13.96,0.388868346293933
36207,12.89,0.418064436899994
36208,13.36,0.404979326927029
36209,13.62,0.397917532140811
36210,13.33,0.405802172090818
36211,12.17,0.438934319244929
36212,13.75,0.394432947141905
36213,14.17,0.383382249999959
36214,12.01,0.44371176235613
36215,13.32,0.406076825171895
36216,13.88,0.39097887683922
36217,13.83,0.39230377129041
36218,13.38,0.404431690628671
36219,13.5,0.401161389286777
36220,13.76,0.39416616948434
36221,13.52,0.400618915822909
36222,13.56,0.399536168594501
36223,13.83,0.39230377129041
36224,12.65,0.424908412799858
36225,13.08,0.412724556381891
36226,13.24,0.408280752417263
36227,12.57,0.427214545949316
36228,13.44,0.402793221000798
36229,12.99,0.415245417619321
36230,13.41,0.403611624390479
36231,12.86,0.418913868654118
36232,13.53,0.400347954239416
36233,14.38,0.377973550729511
36234,12.88,0.418347389268365
36235,14.67,0.37062961429178
36236,13.48,0.401704597307719
36237,12.65,0.424908412799858
36238,12.51,0.428952355876664
36239,13.41,0.403611624390479
36240,14.77,0.368130449243386
36241,14.23,0.381829057737715
36242,13.91,0.390186088874845
36243,13.45,0.402520788809826
36244,13.27,0.407452881435538
36245,13.65,0.39711067466338
36246,13.28,0.407177297648573
36247,13.56,0.399536168594501
36248,12.39,0.432449211512563
36249,13.82,0.392569288448555
36250,12.94,0.416652543124753
36251,12.78,0.421187467223055
36252,13.06,0.413283421954336
36253,13.21,0.409110305483944
36254,12.11,0.440719802498414
36255,12.87,0.418630533143201
36256,13.31,0.406351664142353
36257,12.2,0.438044292018237
36258,13.89,0.390714435367796
36259,13.57,0.399265939335149
36260,12.7,0.423473405441834
36261,12.44,0.43098873725082
36262,13.74,0.394699905358645
36263,13.6,0.39845634769212
36264,12.4,0.432156721271829
36265,15.11,0.359758662171891
36266,14.64,0.371382667016697
36267,12.12,0.440421718381951
36268,13.34,0.405527704773396
36269,11.58,0.456810378176091
36270,12.52,0.428662230760249
36271,12.96,0.416089121633218
36272,14.59,0.372641156576993
36273,12.27,0.435974573809331
36274,14.73,0.369128086641305
36275,13.21,0.409110305483944
36276,13.8,0.393100862004625
36277,14.45,0.376187661140983
36278,12.42,0.431572334140408
36279,12.91,0.41749910616463
36280,12.95,0.416370737078178
36281,13.06,0.413283421954336
36282,13.88,0.39097887683922
36283,13.9,0.390450172753328
36284,13.32,0.406076825171895
36285,13.73,0.394967044256765
36286,13.32,0.406076825171895
36287,14.06,0.386246197005238
36288,12.75,0.422043244413173
36289,14.58,0.372893365778492
36290,13.37,0.404705416147054
36291,12.69,0.423760018682367
36292,13.38,0.404431690628671
36293,13.26,0.407728651741801
36294,13.32,0.406076825171895
36295,13.24,0.408280752417263
36296,12.36,0.433327870541846
36297,13.34,0.405527704773396
36298,14.49,0.375170943928255
36299,12.44,0.43098873725082
36300,12.04,0.44281204790687
36301,12.66,0.424621022834421
36302,12.41,0.431864428859045
36303,13.97,0.388605332295541
36304,13.25,0.408004608693602
36305,12.96,0.416089121633218
36306,13.09,0.412445407058365
36307,13.15,0.410774471549897
36308,13.01,0.414683898923687
36309,13.53,0.400347954239416
36310,12.86,0.418913868654118
36311,13.04,0.413843044280222
36312,13.51,0.400890060797322
36313,12.37,0.433034786013543
36314,13.53,0.400347954239416
36315,12.96,0.416089121633218
36316,14.56,0.373398296394091
36317,12.66,0.424621022834421
36318,15.09,0.360245807236481
36319,12.91,0.41749910616463
36320,13.44,0.402793221000798
36321,13.58,0.398995892847367
36322,13.9,0.390450172753328
36323,13.36,0.404979326927029
36324,12.9,0.417781675908562
36325,14.07,0.385984956517021
36326,12.18,0.438637442753345
36327,12.51,0.428952355876664
36328,11.77,0.450975600989641
36329,14.01,0.38755505401394
36330,11.63,0.455267631000094
36331,12.2,0.438044292018237
36332,12.09,0.441316576111476
36333,12.85,0.419197395930817
36334,14.73,0.369128086641305
36335,13.02,0.414403424384259
36336,13.15,0.410774471549897
36337,13.44,0.402793221000798
36338,12.97,0.415807696660959
36339,13.82,0.392569288448555
36340,12.79,0.420902593946836
36341,13.68,0.396305453251054
36342,13.26,0.407728651741801
36343,12.92,0.417216727538846
36344,13,0.414964563292547
36345,13.03,0.414123139545873
36346,13.82,0.392569288448555
36347,13.64,0.397379445206827
36348,12.78,0.421187467223055
36349,14.21,0.382346088070971
36350,13.63,0.397648397658264
36351,12.68,0.424046825907101
36352,12.94,0.416652543124753
36353,13.21,0.409110305483944
36354,14.56,0.373398296394091
36355,12.17,0.438934319244929
36356,11.77,0.450975600989641
36357,14.41,0.377207133668076
36358,12.26,0.43626964803072
36359,13.56,0.399536168594501
36360,12.9,0.417781675908562
36361,13.23,0.408557083039196
36362,12.36,0.433327870541846
36363,12.9,0.417781675908562
36364,13.42,0.403338638666287
36365,12.75,0.422043244413173
36366,13.43,0.40306583757802
36367,13.72,0.395234363958555
36368,12.67,0.424333827247325
36369,15.04,0.361466557766358
36370,13.55,0.399806580749124
36371,13.57,0.399265939335149
36372,12.93,0.416934539901946
36373,13.04,0.413843044280222
36374,14.22,0.38208748545044
36375,12.81,0.420333425292556
36376,12.8,0.420617913346775
36377,12.53,0.428372301872114
36378,13.53,0.400347954239416
36379,13.59,0.398726029007536
36380,13.35,0.405253423093985
36381,14.75,0.368628930448514
36382,13.62,0.397917532140811
36383,14.26,0.381054822863774
36384,13.6,0.39845634769212
36385,12.82,0.420049129653949
36386,12.85,0.419197395930817
36387,13.29,0.406901900254752
36388,12.66,0.424621022834421
36389,14.8,0.367383991041246
36390,13.43,0.40306583757802
36391,13.72,0.395234363958555
36392,13.11,0.411887674697778
36393,12.69,0.423760018682367
36394,12.47,0.430114821282684
36395,13.55,0.399806580749124
36396,13.61,0.398186848777668
36397,12.44,0.43098873725082
36398,12.06,0.442213252030982
36399,13.89,0.390714435367796
36400,13.04,0.413843044280222
36401,14.03,0.387030979817856
36402,13.01,0.414683898923687
36403,13.92,0.389922183611457
36404,13.2,0.409387197560008
36405,13.62,0.397917532140811
36406,13.1,0.412166446539561
36407,12.49,0.429533195325667
36408,12.69,0.423760018682367
36409,14.48,0.375424865328304
36410,12.52,0.428662230760249
36411,14.48,0.375424865328304
36412,13.68,0.396305453251054
36413,13.34,0.405527704773396
36414,12.2,0.438044292018237
36415,12.16,0.439231396667038
36416,12.66,0.424621022834421
36417,14.11,0.38494176028896
36418,13.03,0.414123139545873
36419,13.8,0.393100862004625
36420,12.82,0.420049129653949
36421,12.22,0.437451943375609
36422,11.58,0.456810378176091
36423,14.56,0.373398296394091
36424,12.77,0.42147253330584
36425,13.47,0.401976477087871
36426,12.46,0.430405929534454
36427,14.69,0.370128427647088
36428,12.42,0.431572334140408
36429,12.8,0.420617913346775
36430,12.64,0.425195997275193
36431,14.16,0.383641728936826
36432,12.31,0.43479627133083
36433,13.68,0.396305453251054
36434,14.1,0.385202294726107
36435,13.82,0.392569288448555
36436,13.09,0.412445407058365
36437,13.48,0.401704597307719
36438,14.3,0.380024951240064
36439,12.71,0.423186986054297
36440,12.7,0.423473405441834
36441,11.84,0.448844783558281
36442,12.67,0.424333827247325
36443,14.45,0.376187661140983
36444,13.15,0.410774471549897
36445,13.72,0.395234363958555
36446,12.62,0.425771750282239
36447,12.95,0.416370737078178
36448,12.83,0.419765026300811
36449,14.76,0.368379605529568
36450,12.04,0.44281204790687
36451,12.63,0.425483776392075
36452,14.58,0.372893365778492
36453,12.66,0.424621022834421
36454,13.18,0.409941544053276
36455,13.03,0.414123139545873
36456,12.46,0.430405929534454
36457,13.67,0.396573678808404
36458,14.37,0.378229368976463
36459,13.17,0.410218998724244
36460,13.7,0.395769546262705
36461,12.81,0.420333425292556
36462,13.98,0.388342496188624
36463,13.55,0.399806580749124
36464,12.47,0.430114821282684
36465,12.87,0.418630533143201
36466,13.67,0.396573678808404
36467,13.14,0.411052489958861
36468,13.03,0.414123139545873
36469,12.69,0.423760018682367
36470,14.55,0.373651018039333
36471,12.13,0.440123835876897
36472,12.69,0.423760018682367
36473,13.06,0.413283421954336
36474,11.44,0.461157938992941
36475,13.45,0.402520788809826
36476,11.39,0.462720646419575
36477,12.72,0.422900760388644
36478,13.58,0.398995892847367
36479,12.44,0.43098873725082
36480,13.31,0.406351664142353
36481,13.32,0.406076825171895
36482,12.91,0.41749910616463
36483,13.62,0.397917532140811
36484,13.22,0.408833600685896
36485,12.5,0.42924267735417
36486,12.52,0.428662230760249
36487,13.04,0.413843044280222
36488,12.96,0.416089121633218
36489,13.84,0.392038433716769
36490,12.09,0.441316576111476
36491,14.33,0.379254374553311
36492,13.55,0.399806580749124
36493,12.85,0.419197395930817
36494,12.61,0.426059919077512
36495,13.03,0.414123139545873
36496,12.89,0.418064436899994
36497,13.94,0.389394908446819
36498,13.08,0.412724556381891
36499,13.59,0.398726029007536
36500,13.2,0.409387197560008
36501,13.39,0.40415815024658
36502,14.07,0.385984956517021
36503,13.52,0.400618915822909
36504,12.76,0.421757792325685
36505,12.81,0.420333425292556
36506,12.53,0.428372301872114
36507,12.43,0.431280436982207
36508,13.42,0.403338638666287
36509,13.24,0.408280752417263
36510,14.22,0.38208748545044
36511,12.96,0.416089121633218
36512,13.39,0.40415815024658
36513,13.15,0.410774471549897
36514,13.33,0.405802172090818
36515,12.18,0.438637442753345
36516,12.04,0.44281204790687
36517,14.11,0.38494176028896
36518,14.24,0.381570804814496
36519,14.46,0.375933223818313
36520,12.46,0.430405929534454
36521,14.44,0.376442270670703
36522,13.5,0.401161389286777
36523,13.4,0.40388479487556
36524,12.84,0.419481115103089
36525,12.99,0.415245417619321
36526,12.28,0.435679699163586
36527,13.44,0.402793221000798
36528,12.5,0.42924267735417
36529,12.75,0.422043244413173
36530,11.7,0.453116534129354
36531,13,0.414964563292547
36532,13.69,0.396037409110055
36533,14.41,0.377207133668076
36534,11.69,0.453423210290164
36535,13.65,0.39711067466338
36536,14.25,0.381312726562562
36537,14.8,0.367383991041246
36538,12.76,0.421757792325685
36539,13.96,0.388868346293933
36540,13.88,0.39097887683922
36541,13.16,0.410496641180752
36542,12.17,0.438934319244929
36543,11.92,0.446421888916374
36544,13.08,0.412724556381891
36545,12.84,0.419481115103089
36546,13.58,0.398995892847367
36547,14.39,0.377717905507134
36548,14,0.387817357168019
36549,13.52,0.400618915822909
36550,13.3,0.406626689128006
36551,13.58,0.398995892847367
36552,14.75,0.368628930448514
36553,13.65,0.39711067466338
36554,13.23,0.408557083039196
36555,14.29,0.380282157906077
36556,12.78,0.421187467223055
36557,14.01,0.38755505401394
36558,13.28,0.407177297648573
36559,14.67,0.37062961429178
36560,13.84,0.392038433716769
36561,11.92,0.446421888916374
36562,13.47,0.401976477087871
36563,12.63,0.425483776392075
36564,13.34,0.405527704773396
36565,12.77,0.42147253330584
36566,12.98,0.415526462032574
36567,12.96,0.416089121633218
36568,12.95,0.416370737078178
36569,12.66,0.424621022834421
36570,13.11,0.411887674697778
36571,13.32,0.406076825171895
36572,14.43,0.376697052524025
36573,12.47,0.430114821282684
36574,13.86,0.391508296837231
36575,13,0.414964563292547
36576,13.09,0.412445407058365
36577,13.41,0.403611624390479
36578,12.68,0.424046825907101
36579,13.56,0.399536168594501
36580,12.5,0.42924267735417
36581,13.81,0.392834985312751
36582,12.93,0.416934539901946
36583,12.06,0.442213252030982
36584,13.11,0.411887674697778
36585,13.19,0.409664277040839
36586,12.84,0.419481115103089
36587,12.65,0.424908412799858
36588,12.88,0.418347389268365
36589,12.29,0.435385023958502
36590,12.36,0.433327870541846
36591,13.52,0.400618915822909
36592,14.08,0.385723892720751
36593,12.28,0.435679699163586
36594,13.3,0.406626689128006
36595,14.48,0.375424865328304
36596,12.72,0.422900760388644
36597,12.91,0.41749910616463
36598,13.32,0.406076825171895
36599,12.16,0.439231396667038
36600,13.07,0.413003894637924
36601,13.78,0.39363315535833
36602,13.69,0.396037409110055
36603,12.69,0.423760018682367
36604,13.34,0.405527704773396
36605,13.8,0.393100862004625
36606,12.94,0.416652543124753
36607,13.64,0.397379445206827
36608,13.03,0.414123139545873
36609,14.83,0.366639046432585
36610,13.54,0.400077175922806
36611,12.51,0.428952355876664
36612,13.9,0.390450172753328
36613,14.24,0.381570804814496
36614,13.45,0.402520788809826
36615,13.37,0.404705416147054
36616,12.89,0.418064436899994
36617,13.28,0.407177297648573
36618,12.71,0.423186986054297
36619,14.45,0.376187661140983
36620,13.59,0.398726029007536
36621,12.16,0.439231396667038
36622,12.99,0.415245417619321
36623,12,0.444012073224387
36624,12.66,0.424621022834421
36625,13.66,0.39684208590489
36626,14.28,0.380539538653472
36627,14.07,0.385984956517021
36628,14.01,0.38755505401394
36629,12.53,0.428372301872114
36630,13.81,0.392834985312751
36631,13.33,0.405802172090818
36632,12.82,0.420049129653949
36633,13.49,0.401432901415479
36634,14.7,0.369878088532059
36635,13.57,0.399265939335149
36636,13.3,0.406626689128006
36637,12.62,0.425771750282239
36638,13.33,0.405802172090818
36639,14,0.387817357168019
36640,13.05,0.413563138459087
36641,13.18,0.409941544053276
36642,13.78,0.39363315535833
36643,12.92,0.417216727538846
36644,12.9,0.417781675908562
36645,13.41,0.403611624390479
36646,13.65,0.39711067466338
36647,12.62,0.425771750282239
36648,13.04,0.413843044280222
36649,12.51,0.428952355876664
